context_id,instance_id,step_index,recommended_tier,applied_tier,previous_tier,transition,sticky_override,benchmark,scenario,quality_threshold,target_tier,target_tier_id,first_pass_sufficient,applied_call_cost,always_high_cost,theoretical_savings_vs_always_high,oracle_only
mtrag_d2432696b32af73cf3dabd7090997afb_turn_7_step_1,d2432696b32af73cf3dabd7090997afb_turn_7,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.0005812,0.0217164,0.0211352,True
mtrag_d2432696b32af73cf3dabd7090997afb_turn_9_step_1,d2432696b32af73cf3dabd7090997afb_turn_9,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.0005358,0.0202636,0.0197278,True
mtrag_d4d8edb3e0c456d11033b14b28e99470_turn_7_step_1,d4d8edb3e0c456d11033b14b28e99470_turn_7,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.0003959000000000001,0.0157868,0.0153909,True
mtrag_d5b1e735a040853ed361a3dfde1b8ef0_turn_3_step_1,d5b1e735a040853ed361a3dfde1b8ef0_turn_3,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.0001945,0.009342,0.0091475,True
mtrag_d5b1e735a040853ed361a3dfde1b8ef0_turn_6_step_1,d5b1e735a040853ed361a3dfde1b8ef0_turn_6,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.0002199,0.010154799999999999,0.009934899999999998,True
mtrag_d5b1e735a040853ed361a3dfde1b8ef0_turn_8_step_1,d5b1e735a040853ed361a3dfde1b8ef0_turn_8,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.000364,0.014766,0.014402,True
mtrag_d5b1e735a040853ed361a3dfde1b8ef0_turn_9_step_1,d5b1e735a040853ed361a3dfde1b8ef0_turn_9,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.00031020000000000006,0.013044400000000001,0.012734200000000001,True
mtrag_d5f0e7023ab90fe0240b7fc46cf00c26_turn_3_step_1,d5f0e7023ab90fe0240b7fc46cf00c26_turn_3,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.0001756,0.0087372,0.0085616,True
mtrag_d5f0e7023ab90fe0240b7fc46cf00c26_turn_5_step_1,d5f0e7023ab90fe0240b7fc46cf00c26_turn_5,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.00024,0.010798,0.010558,True
mtrag_d7b4f863baa92fd08c1db2b1a95170dd_turn_2_step_1,d7b4f863baa92fd08c1db2b1a95170dd_turn_2,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.0002305,0.010494,0.0102635,True
mtrag_d7b4f863baa92fd08c1db2b1a95170dd_turn_5_step_1,d7b4f863baa92fd08c1db2b1a95170dd_turn_5,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.00025830000000000004,0.0113836,0.011125300000000001,True
mtrag_d7b4f863baa92fd08c1db2b1a95170dd_turn_9_step_1,d7b4f863baa92fd08c1db2b1a95170dd_turn_9,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.0003657,0.0148204,0.0144547,True
mtrag_dc1aaac0b33553d8c897d4150955d803_turn_3_step_1,dc1aaac0b33553d8c897d4150955d803_turn_3,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.00041490000000000006,0.0163948,0.015979900000000002,True
mtrag_dc1aaac0b33553d8c897d4150955d803_turn_4_step_1,dc1aaac0b33553d8c897d4150955d803_turn_4,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.0002924,0.0124748,0.0121824,True
mtrag_dd6b6ffd177f2b311abe676261279d2f_turn_4_step_1,dd6b6ffd177f2b311abe676261279d2f_turn_4,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.0001663,0.0084396,0.0082733,True
mtrag_dd82f0f978316e73618cf0addd369cd8_turn_6_step_1,dd82f0f978316e73618cf0addd369cd8_turn_6,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.0002591,0.0114092,0.0111501,True
mtrag_ddbbbe7ea13560c5768639207e1ca604_turn_1_step_1,ddbbbe7ea13560c5768639207e1ca604_turn_1,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.0002263,0.0103596,0.0101333,True
mtrag_ddbbbe7ea13560c5768639207e1ca604_turn_7_step_1,ddbbbe7ea13560c5768639207e1ca604_turn_7,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.0005151,0.0196012,0.019086099999999998,True
swebench_django__django-10097_step_1,django__django-10097,1,low,low,,start,False,swebench,code_swe,0.95,low,0,True,0.00028750000000000005,0.012317999999999999,0.0120305,True
swebench_django__django-10097_step_2,django__django-10097,2,high,high,low,escalate,False,swebench,code_swe,0.95,high,3,True,0.013105200000000001,0.013105200000000001,0.0,True
swebench_django__django-10097_step_3,django__django-10097,3,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0208556,0.0208556,0.0,True
swebench_django__django-10097_step_4,django__django-10097,4,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.023079600000000002,0.023079600000000002,0.0,True
swebench_django__django-10097_step_5,django__django-10097,5,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.02371,0.02371,0.0,True
swebench_django__django-10554_step_1,django__django-10554,1,low,low,,start,False,swebench,code_swe,0.95,low,0,True,0.0002939,0.012522799999999999,0.0122289,True
swebench_django__django-10554_step_2,django__django-10554,2,high,high,low,escalate,False,swebench,code_swe,0.95,high,3,True,0.013038,0.013038,0.0,True
swebench_django__django-10554_step_3,django__django-10554,3,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0162764,0.0162764,0.0,True
swebench_django__django-10554_step_4,django__django-10554,4,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0261516,0.0261516,0.0,True
swebench_django__django-10554_step_5,django__django-10554,5,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.032513200000000006,0.032513200000000006,0.0,True
swebench_django__django-10554_step_6,django__django-10554,6,mid_high,high,high,sticky_hold,True,swebench,code_swe,0.95,mid_high,2,True,0.032622000000000005,0.032622000000000005,0.0,True
swebench_django__django-10554_step_7,django__django-10554,7,mid_high,high,high,sticky_hold,True,swebench,code_swe,0.95,mid_high,2,True,0.03269880000000001,0.03269880000000001,0.0,True
swebench_django__django-10554_step_8,django__django-10554,8,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.032558000000000004,0.032558000000000004,0.0,True
swebench_django__django-10554_step_9,django__django-10554,9,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.03272440000000001,0.03272440000000001,0.0,True
swebench_django__django-10554_step_10,django__django-10554,10,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.032542,0.032542,0.0,True
swebench_django__django-10554_step_11,django__django-10554,11,mid,high,high,sticky_hold,True,swebench,code_swe,0.95,mid,1,True,0.03271160000000001,0.03271160000000001,0.0,True
swebench_django__django-10880_step_1,django__django-10880,1,low,low,,start,False,swebench,code_swe,0.95,low,0,True,0.00022810000000000001,0.0104172,0.0101891,True
swebench_django__django-10880_step_2,django__django-10880,2,mid_high,mid_high,low,escalate,False,swebench,code_swe,0.95,mid_high,2,True,0.0035859,0.0114668,0.0078809,True
swebench_django__django-10880_step_3,django__django-10880,3,high,high,mid_high,escalate,False,swebench,code_swe,0.95,high,3,True,0.0166764,0.0166764,0.0,True
swebench_django__django-10880_step_4,django__django-10880,4,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.019726,0.019726,0.0,True
swebench_django__django-10880_step_5,django__django-10880,5,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.021018800000000004,0.021018800000000004,0.0,True
swebench_django__django-10880_step_6,django__django-10880,6,mid,high,high,sticky_hold,True,swebench,code_swe,0.95,mid,1,True,0.0217004,0.0217004,0.0,True
swebench_django__django-10880_step_7,django__django-10880,7,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0219052,0.0219052,0.0,True
swebench_django__django-10914_step_1,django__django-10914,1,mid_high,mid_high,,start,False,swebench,code_swe,0.95,mid_high,2,True,0.0034297,0.0110124,0.0075827,True
swebench_django__django-10914_step_2,django__django-10914,2,mid,mid_high,mid_high,sticky_hold,True,swebench,code_swe,0.95,mid,1,True,0.0035616999999999997,0.011396400000000001,0.007834700000000002,True
swebench_django__django-10914_step_3,django__django-10914,3,mid_high,mid_high,mid_high,stay,False,swebench,code_swe,0.95,mid_high,2,True,0.0036948000000000003,0.0117836,0.0080888,True
swebench_django__django-10914_step_4,django__django-10914,4,high,high,mid_high,escalate,False,swebench,code_swe,0.95,high,3,True,0.0152172,0.0152172,0.0,True
swebench_django__django-10914_step_5,django__django-10914,5,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.019588400000000002,0.019588400000000002,0.0,True
swebench_django__django-10914_step_6,django__django-10914,6,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.021066800000000004,0.021066800000000004,0.0,True
swebench_django__django-10914_step_7,django__django-10914,7,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.0212012,0.0212012,0.0,True
swebench_django__django-10914_step_8,django__django-10914,8,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.021806,0.021806,0.0,True
swebench_django__django-10973_step_1,django__django-10973,1,low,low,,start,False,swebench,code_swe,0.95,low,0,True,0.0002301,0.0104812,0.010251099999999999,True
swebench_django__django-10973_step_2,django__django-10973,2,high,high,low,escalate,False,swebench,code_swe,0.95,high,3,True,0.0114156,0.0114156,0.0,True
swebench_django__django-10973_step_3,django__django-10973,3,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0151404,0.0151404,0.0,True
swebench_django__django-10973_step_4,django__django-10973,4,mid,high,high,sticky_hold,True,swebench,code_swe,0.95,mid,1,True,0.016052399999999998,0.016052399999999998,0.0,True
swebench_django__django-10973_step_5,django__django-10973,5,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.016506800000000002,0.016506800000000002,0.0,True
swebench_django__django-10973_step_6,django__django-10973,6,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.019086,0.019086,0.0,True
swebench_django__django-10973_step_7,django__django-10973,7,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.021415599999999996,0.021415599999999996,0.0,True
swebench_django__django-10973_step_8,django__django-10973,8,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.0215692,0.0215692,0.0,True
swebench_django__django-10973_step_9,django__django-10973,9,mid_high,high,high,sticky_hold,True,swebench,code_swe,0.95,mid_high,2,True,0.0238252,0.0238252,0.0,True
swebench_django__django-10999_step_1,django__django-10999,1,low,low,,start,False,swebench,code_swe,0.95,low,0,True,0.0002365,0.010686,0.010449499999999999,True
swebench_django__django-10999_step_2,django__django-10999,2,high,high,low,escalate,False,swebench,code_swe,0.95,high,3,True,0.0109996,0.0109996,0.0,True
swebench_django__django-10999_step_3,django__django-10999,3,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0161708,0.0161708,0.0,True
swebench_django__django-10999_step_4,django__django-10999,4,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.016666800000000002,0.016666800000000002,0.0,True
swebench_django__django-10999_step_5,django__django-10999,5,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.01899,0.01899,0.0,True
swebench_django__django-10999_step_6,django__django-10999,6,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0195212,0.0195212,0.0,True
swebench_django__django-10999_step_7,django__django-10999,7,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.0196652,0.0196652,0.0,True
swebench_django__django-10999_step_8,django__django-10999,8,mid,high,high,sticky_hold,True,swebench,code_swe,0.95,mid,1,True,0.0201772,0.0201772,0.0,True
swebench_django__django-11066_step_1,django__django-11066,1,low,low,,start,False,swebench,code_swe,0.95,low,0,True,0.00026780000000000006,0.0116876,0.011419799999999999,True
swebench_django__django-11066_step_2,django__django-11066,2,mid,mid,low,escalate,False,swebench,code_swe,0.95,mid,1,True,0.00116395,0.012836400000000001,0.011672450000000001,True
swebench_django__django-11066_step_3,django__django-11066,3,low,mid,mid,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.0016136999999999998,0.016948400000000002,0.015334700000000003,True
swebench_django__django-11066_step_4,django__django-11066,4,low,mid,mid,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.0016738999999999999,0.017498800000000002,0.015824900000000003,True
swebench_django__django-11066_step_5,django__django-11066,5,low,mid,mid,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.0018079499999999998,0.018724400000000002,0.016916450000000003,True
swebench_django__django-11066_step_6,django__django-11066,6,low,mid,mid,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.00182545,0.018884400000000003,0.017058950000000003,True
swebench_django__django-11066_step_7,django__django-11066,7,low,mid,mid,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.00190525,0.019614,0.01770875,True
swebench_django__django-11087_step_1,django__django-11087,1,mid_high,mid_high,,start,False,swebench,code_swe,0.95,mid_high,2,True,0.005692399999999999,0.017594800000000004,0.011902400000000004,True
swebench_django__django-11087_step_2,django__django-11087,2,high,high,mid_high,escalate,False,swebench,code_swe,0.95,high,3,True,0.017822,0.017822,0.0,True
swebench_django__django-11087_step_3,django__django-11087,3,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0277132,0.0277132,0.0,True
swebench_django__django-11087_step_4,django__django-11087,4,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0290732,0.0290732,0.0,True
swebench_django__django-11087_step_5,django__django-11087,5,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0313932,0.0313932,0.0,True
swebench_django__django-11087_step_6,django__django-11087,6,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.026126,0.026126,0.0,True
swebench_django__django-11087_step_7,django__django-11087,7,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0268076,0.0268076,0.0,True
swebench_django__django-11087_step_8,django__django-11087,8,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.027786800000000004,0.027786800000000004,0.0,True
swebench_django__django-11087_step_9,django__django-11087,9,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.0287116,0.0287116,0.0,True
swebench_django__django-11099_step_1,django__django-11099,1,mid,mid,,start,False,swebench,code_swe,0.95,mid,1,True,0.0009417000000000001,0.0108044,0.0098627,True
swebench_django__django-11099_step_2,django__django-11099,2,high,high,mid,escalate,False,swebench,code_swe,0.95,high,3,True,0.0114476,0.0114476,0.0,True
swebench_django__django-11099_step_3,django__django-11099,3,mid,high,high,sticky_hold,True,swebench,code_swe,0.95,mid,1,True,0.0122636,0.0122636,0.0,True
swebench_django__django-11099_step_4,django__django-11099,4,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0148492,0.0148492,0.0,True
swebench_django__django-11099_step_5,django__django-11099,5,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0163468,0.0163468,0.0,True
swebench_django__django-11099_step_6,django__django-11099,6,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.0166572,0.0166572,0.0,True
swebench_django__django-11099_step_7,django__django-11099,7,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.0176012,0.0176012,0.0,True
swebench_django__django-11119_step_1,django__django-11119,1,low,low,,start,False,swebench,code_swe,0.95,low,0,True,0.00023040000000000002,0.010490799999999998,0.010260399999999998,True
swebench_django__django-11119_step_2,django__django-11119,2,mid_high,mid_high,low,escalate,False,swebench,code_swe,0.95,mid_high,2,True,0.0037641000000000003,0.0119852,0.008221099999999999,True
swebench_django__django-11119_step_3,django__django-11119,3,high,high,mid_high,escalate,False,swebench,code_swe,0.95,high,3,True,0.0122668,0.0122668,0.0,True
swebench_django__django-11119_step_4,django__django-11119,4,mid,high,high,sticky_hold,True,swebench,code_swe,0.95,mid,1,True,0.020119599999999998,0.020119599999999998,0.0,True
swebench_django__django-11119_step_5,django__django-11119,5,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.022068400000000002,0.022068400000000002,0.0,True
swebench_django__django-11119_step_6,django__django-11119,6,mid,high,high,sticky_hold,True,swebench,code_swe,0.95,mid,1,True,0.024474799999999998,0.024474799999999998,0.0,True
swebench_django__django-11119_step_7,django__django-11119,7,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0248012,0.0248012,0.0,True
swebench_django__django-11119_step_8,django__django-11119,8,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.025671600000000003,0.025671600000000003,0.0,True
swebench_django__django-11119_step_9,django__django-11119,9,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.026862,0.026862,0.0,True
swebench_django__django-11133_step_1,django__django-11133,1,low,low,,start,False,swebench,code_swe,0.95,low,0,True,0.0002435,0.01091,0.010666499999999999,True
swebench_django__django-11133_step_2,django__django-11133,2,mid_high,mid_high,low,escalate,False,swebench,code_swe,0.95,mid_high,2,True,0.0036211000000000004,0.0115692,0.0079481,True
swebench_django__django-11133_step_3,django__django-11133,3,high,high,mid_high,escalate,False,swebench,code_swe,0.95,high,3,True,0.014609200000000001,0.014609200000000001,0.0,True
swebench_django__django-11133_step_4,django__django-11133,4,mid,high,high,sticky_hold,True,swebench,code_swe,0.95,mid,1,True,0.0154476,0.0154476,0.0,True
swebench_django__django-11133_step_5,django__django-11133,5,mid_high,high,high,sticky_hold,True,swebench,code_swe,0.95,mid_high,2,True,0.016788400000000002,0.016788400000000002,0.0,True
swebench_django__django-11133_step_6,django__django-11133,6,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.018807599999999997,0.018807599999999997,0.0,True
swebench_django__django-11133_step_7,django__django-11133,7,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.020327599999999998,0.020327599999999998,0.0,True
swebench_django__django-11133_step_8,django__django-11133,8,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.0212012,0.0212012,0.0,True
swebench_django__django-11163_step_1,django__django-11163,1,low,low,,start,False,swebench,code_swe,0.95,low,0,True,0.0002313,0.0105196,0.0102883,True
swebench_django__django-11163_step_2,django__django-11163,2,mid,mid,low,escalate,False,swebench,code_swe,0.95,mid,1,True,0.0009382,0.010772400000000001,0.009834200000000001,True
swebench_django__django-11163_step_3,django__django-11163,3,high,high,mid,escalate,False,swebench,code_swe,0.95,high,3,True,0.0114604,0.0114604,0.0,True
swebench_django__django-11163_step_4,django__django-11163,4,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.012404400000000001,0.012404400000000001,0.0,True
swebench_django__django-11163_step_5,django__django-11163,5,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.013268400000000001,0.013268400000000001,0.0,True
swebench_django__django-11163_step_6,django__django-11163,6,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0138892,0.0138892,0.0,True
swebench_django__django-11163_step_7,django__django-11163,7,mid,high,high,sticky_hold,True,swebench,code_swe,0.95,mid,1,True,0.0145388,0.0145388,0.0,True
swebench_django__django-11163_step_8,django__django-11163,8,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.0147756,0.0147756,0.0,True
swebench_django__django-11163_step_9,django__django-11163,9,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.0154412,0.0154412,0.0,True
swebench_django__django-11999_step_1,django__django-11999,1,mid,mid,,start,False,swebench,code_swe,0.95,mid,1,True,0.0009196500000000002,0.010602799999999999,0.009683149999999998,True
swebench_django__django-11999_step_2,django__django-11999,2,mid_high,mid_high,mid,escalate,False,swebench,code_swe,0.95,mid_high,2,True,0.0033978000000000003,0.0109196,0.0075217999999999995,True
swebench_django__django-11999_step_3,django__django-11999,3,high,high,mid_high,escalate,False,swebench,code_swe,0.95,high,3,True,0.011268400000000001,0.011268400000000001,0.0,True
swebench_django__django-11999_step_4,django__django-11999,4,mid_high,high,high,sticky_hold,True,swebench,code_swe,0.95,mid_high,2,True,0.0121836,0.0121836,0.0,True
swebench_django__django-11999_step_5,django__django-11999,5,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.013370799999999999,0.013370799999999999,0.0,True
swebench_django__django-11999_step_6,django__django-11999,6,mid_high,high,high,sticky_hold,True,swebench,code_swe,0.95,mid_high,2,True,0.014494,0.014494,0.0,True
swebench_django__django-11999_step_7,django__django-11999,7,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0158188,0.0158188,0.0,True
swebench_django__django-11999_step_8,django__django-11999,8,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0176492,0.0176492,0.0,True
swebench_django__django-11999_step_9,django__django-11999,9,mid_high,high,high,sticky_hold,True,swebench,code_swe,0.95,mid_high,2,True,0.018775599999999996,0.018775599999999996,0.0,True
swebench_django__django-11999_step_10,django__django-11999,10,mid_high,high,high,sticky_hold,True,swebench,code_swe,0.95,mid_high,2,True,0.019050800000000003,0.019050800000000003,0.0,True
swebench_django__django-11999_step_11,django__django-11999,11,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.0198252,0.0198252,0.0,True
swebench_django__django-12262_step_1,django__django-12262,1,high,high,,start,False,swebench,code_swe,0.95,high,3,True,0.011018799999999999,0.011018799999999999,0.0,True
swebench_django__django-12262_step_2,django__django-12262,2,mid,high,high,sticky_hold,True,swebench,code_swe,0.95,mid,1,True,0.012778799999999998,0.012778799999999998,0.0,True
swebench_django__django-12262_step_3,django__django-12262,3,mid_high,high,high,sticky_hold,True,swebench,code_swe,0.95,mid_high,2,True,0.0214764,0.0214764,0.0,True
swebench_django__django-12262_step_4,django__django-12262,4,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0288652,0.0288652,0.0,True
swebench_django__django-12262_step_5,django__django-12262,5,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.031444400000000004,0.031444400000000004,0.0,True
swebench_django__django-12262_step_6,django__django-12262,6,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.031703600000000005,0.031703600000000005,0.0,True
swebench_django__django-12262_step_7,django__django-12262,7,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.0326284,0.0326284,0.0,True
swebench_django__django-12273_step_1,django__django-12273,1,mid_high,mid_high,,start,False,swebench,code_swe,0.95,mid_high,2,True,0.0034033,0.0109356,0.0075323000000000005,True
swebench_django__django-12273_step_2,django__django-12273,2,high,high,mid_high,escalate,False,swebench,code_swe,0.95,high,3,True,0.0131148,0.0131148,0.0,True
swebench_django__django-12273_step_3,django__django-12273,3,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0248812,0.0248812,0.0,True
swebench_django__django-12273_step_4,django__django-12273,4,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.03035,0.03035,0.0,True
swebench_django__django-12273_step_5,django__django-12273,5,mid_high,high,high,sticky_hold,True,swebench,code_swe,0.95,mid_high,2,True,0.0312556,0.0312556,0.0,True
swebench_django__django-12276_step_1,django__django-12276,1,low,low,,start,False,swebench,code_swe,0.95,low,0,True,0.00023620000000000002,0.0106764,0.0104402,True
swebench_django__django-12276_step_2,django__django-12276,2,low,low,low,stay,False,swebench,code_swe,0.95,low,0,True,0.00027100000000000003,0.01179,0.011519,True
swebench_django__django-12276_step_3,django__django-12276,3,high,high,low,escalate,False,swebench,code_swe,0.95,high,3,True,0.0123532,0.0123532,0.0,True
swebench_django__django-12276_step_4,django__django-12276,4,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.018804400000000002,0.018804400000000002,0.0,True
swebench_django__django-12276_step_5,django__django-12276,5,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.0213356,0.0213356,0.0,True
swebench_django__django-12276_step_6,django__django-12276,6,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.022286,0.022286,0.0,True
swebench_django__django-12276_step_7,django__django-12276,7,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0232236,0.0232236,0.0,True
swebench_django__django-12276_step_8,django__django-12276,8,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.0235116,0.0235116,0.0,True
swebench_django__django-12276_step_9,django__django-12276,9,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.0242956,0.0242956,0.0,True
swebench_django__django-12325_step_1,django__django-12325,1,mid,mid,,start,False,swebench,code_swe,0.95,mid,1,True,0.0009536000000000001,0.0109132,0.009959599999999999,True
swebench_django__django-12325_step_2,django__django-12325,2,high,high,mid,escalate,False,swebench,code_swe,0.95,high,3,True,0.0120172,0.0120172,0.0,True
swebench_django__django-12325_step_3,django__django-12325,3,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0154156,0.0154156,0.0,True
swebench_django__django-12325_step_4,django__django-12325,4,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.021076400000000002,0.021076400000000002,0.0,True
swebench_django__django-12325_step_5,django__django-12325,5,high,high,high,stay,False,swebench,code_swe,0.95,high,3,True,0.0223852,0.0223852,0.0,True
swebench_django__django-12325_step_6,django__django-12325,6,mid_high,high,high,sticky_hold,True,swebench,code_swe,0.95,mid_high,2,True,0.0239052,0.0239052,0.0,True
swebench_django__django-12325_step_7,django__django-12325,7,low,high,high,sticky_hold,True,swebench,code_swe,0.95,low,0,True,0.0251084,0.0251084,0.0,True
mtrag_e0f8a53d3ab93e7900633fc8fa40631e_turn_4_step_1,e0f8a53d3ab93e7900633fc8fa40631e_turn_4,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.0002378,0.0107276,0.0104898,True
mtrag_e1b602e47ded79a35d8df4eefe194e39_turn_4_step_1,e1b602e47ded79a35d8df4eefe194e39_turn_4,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.0004243,0.016695599999999998,0.0162713,True
mtrag_e1b602e47ded79a35d8df4eefe194e39_turn_5_step_1,e1b602e47ded79a35d8df4eefe194e39_turn_5,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.0002954,0.012570799999999998,0.012275399999999999,True
mtrag_e52ab8d5f61ccdfc3712a2608d8c2aba_turn_2_step_1,e52ab8d5f61ccdfc3712a2608d8c2aba_turn_2,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.00017960000000000003,0.0088652,0.0086856,True
mtrag_e9dd465e8dd63a80dda8f3ce9cba6848_turn_3_step_1,e9dd465e8dd63a80dda8f3ce9cba6848_turn_3,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.0001699,0.0085548,0.008384899999999999,True
mtrag_e9dd465e8dd63a80dda8f3ce9cba6848_turn_4_step_1,e9dd465e8dd63a80dda8f3ce9cba6848_turn_4,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.00018869999999999998,0.009156399999999999,0.008967699999999999,True
mtrag_e9dd465e8dd63a80dda8f3ce9cba6848_turn_6_step_1,e9dd465e8dd63a80dda8f3ce9cba6848_turn_6,1,mid,mid,,start,False,mtrag,rag_multiturn,0.95,mid,1,True,0.0008241,0.0097292,0.0089051,True
mtrag_f05ba9633e1b377f9c4d64afd3da3c45_turn_2_step_1,f05ba9633e1b377f9c4d64afd3da3c45_turn_2,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.0002434,0.0109068,0.0106634,True
mtrag_f0d30863222ebd30fc68c43ac3ae94bb_turn_1_step_1,f0d30863222ebd30fc68c43ac3ae94bb_turn_1,1,low,low,,start,False,mtrag,rag_multiturn,0.95,low,0,True,0.000174,0.008686,0.008511999999999999,True
