context_id,benchmark,scenario,instance_id,step_index,total_steps,leakage_group_id,task_signature,near_duplicate_simhash,split,cv_fold,lobo_holdout_benchmark,analysis_scope,label_confidence,random_seed
bfcl_live_multiple_105-43-3_step_1,bfcl,bfcl_tool_use_single_turn,live_multiple_105-43-3,1,1,lg_7b9e7ac3270b5c9d,c338409e405fccfa6565ece3bf8127579d291ef2edfb88dd1f85b9cd29b87022,0be2b4e69d2f1722,validation,0,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_multiple_106-43-4_step_1,bfcl,bfcl_tool_use_single_turn,live_multiple_106-43-4,1,1,lg_770a34290d2bc69c,af4f72185b952f7fd773be7cd0b7d5da23503ea6a48b98ca8bce139044d77fca,2762e3b49f45d6a8,test,4,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_multiple_107-43-5_step_1,bfcl,bfcl_tool_use_single_turn,live_multiple_107-43-5,1,1,lg_024e63e3ba5e2dbd,20e2f8ce73523b3ad54433805724b0628df181909ff7870cb6815f98ac5bd161,bb842364854d97bc,validation,0,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_multiple_108-43-6_step_1,bfcl,bfcl_tool_use_single_turn,live_multiple_108-43-6,1,1,lg_dfd08b33ef418c74,566d958af69c8c24313f4883c005550627259a70f3d4a297ca9b7d49b1597b88,72e0fe73d7cb5b93,test,4,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_multiple_109-43-7_step_1,bfcl,bfcl_tool_use_single_turn,live_multiple_109-43-7,1,1,lg_16ae9c3f188579e5,13b162219ea86182992f95c84840ad6fcbea8c8a5440f6139bf9a7c984f2d3ea,f3eeaec77f9ce37f,train,2,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_multiple_110-43-8_step_1,bfcl,bfcl_tool_use_single_turn,live_multiple_110-43-8,1,1,lg_b735dc9d4287999a,1860212703f3f69864d74daabd7067dd6dea31d7a95864b0aa185cd089b96ff9,adece75c065ccbbd,train,1,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_multiple_111-43-9_step_1,bfcl,bfcl_tool_use_single_turn,live_multiple_111-43-9,1,1,lg_12544064b1a42fe7,cc27436c466742301a125feaaeb9cf6a18f9f107bde7bc7bb7fa7e52a22bceae,57149fbe0b189d72,test,4,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_multiple_112-43-10_step_1,bfcl,bfcl_tool_use_single_turn,live_multiple_112-43-10,1,1,lg_9abd3d4c18fc1ead,0dac040ad6e74f938196ceef1a795fc28f2654218bbba8186136feb373f909ae,e3e91f5711bff651,train,2,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_multiple_96-42-0_step_1,bfcl,bfcl_tool_use_single_turn,live_multiple_96-42-0,1,1,lg_e04577785d11ae29,5880ea2ad8ab41025bd1ee29367463dbb91918bc33ac2ccce2477721cac203a5,e3ea1f77531dba4b,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_multiple_97-42-1_step_1,bfcl,bfcl_tool_use_single_turn,live_multiple_97-42-1,1,1,lg_25f01a79a7f4a63d,cf95a68a6ed7fd80c32cf8be5ab68fb90831c4b9abb74c1532dcc4c906857e35,48596a2a22c9b2b5,train,2,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_multiple_98-42-2_step_1,bfcl,bfcl_tool_use_single_turn,live_multiple_98-42-2,1,1,lg_e47b32138361b345,1a24a26222a3e20b455df4da9841ca05447c139749b9ca2f607f326dcfd0e8d7,8d9faa1fea95ee77,train,1,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_multiple_99-42-3_step_1,bfcl,bfcl_tool_use_single_turn,live_multiple_99-42-3,1,1,lg_4118f5c8b62e1774,8d64b51b1e362d23a6933740a4aea267fcdf450f2ead72da779de716e300d18c,6ffbdf5bafc6b1f5,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_multiple_100-42-4_step_1,bfcl,bfcl_tool_use_single_turn,live_multiple_100-42-4,1,1,lg_fa1ef099bb1bdc9f,bb3b9b45fa6aefb2827ca0df9fc2ac9153afa8a31629114b5e2ae80f56f91455,59cbabbb8ee1baf5,test,4,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_multiple_101-42-5_step_1,bfcl,bfcl_tool_use_single_turn,live_multiple_101-42-5,1,1,lg_18b690f666ab010d,489bbe89391bf21e3fda02b4afa30a0e8f330dd565d41fd68f2aa89fd523358c,f6ebad180f8293f5,test,4,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_0-0-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_0-0-0,1,1,lg_c51b928cc2421a07,5c9104310f03c9be1f3e6f5778e8938f3346ada6c3b3936af66198e9828ef2a7,f7df68558ef865ef,test,4,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_1-1-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_1-1-0,1,1,lg_f502c683d2e0a52a,6c1dd4278800e6364b067024259eb2415bac0f9fac560f8313dde624c8cbe4ba,0000000000000000,test,4,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_2-2-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_2-2-0,1,1,lg_8e9e698ae6cae8b4,ed0ceae0a662fe2556361ad3db2032cd40cf70ffcac14c0217ca2c34620947ec,cdb4ee2aea69cc6a,train,1,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_3-2-1_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_3-2-1,1,1,lg_90c9837c2ff1eb08,34c338b6d22d9785b3712f2aee889c7f1b255bc75ce5bba7964371abaacc2e22,317b6c39252c66b1,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_4-3-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_4-3-0,1,1,lg_80023eaf550734cf,0a787ca006815f6a73c03a311506c838d34486dd7a4f2a1826ab6784f8ef0190,23aca674cd5c51ba,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_5-4-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_5-4-0,1,1,lg_66e6fbb31761004d,1c84f6a0c82febc7c61b9c4cac94852dadca210c7693b1b9bf6c40111eba167b,04ef1eedfce7b4fb,validation,0,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_6-5-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_6-5-0,1,1,lg_c31fe5c740c203de,0392f3f471ca7a6236261be239bde480ad6316104ffb0859a664c456f1e78a2e,f3ecd57d77dac1f8,train,1,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_7-6-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_7-6-0,1,1,lg_c71ce1f483513112,83347bd9055b97828ef1a4a313fc30300ad25f38facbbd23d8b72a651917a734,4f907f6fa8e79f1e,train,1,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_9-8-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_9-8-0,1,1,lg_f169472f536d080e,25641a52f27e1224d0f7b6f2fc38095109a8807a43e34623901f205754e7ada0,e5a8a45ff1685808,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_11-10-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_11-10-0,1,1,lg_6f655ec4672b3b06,2427dd0a8213c3772cc87bdc6adf75cf28d31f78f12903646ceaefced99c3ae0,2c05747bff3dfd8e,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_12-10-1_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_12-10-1,1,1,lg_5e5d0b95677b2c88,3717063a12d2ed7c66c0cd4965ab616af8138ce139f76d61ead51e99ad2cc761,a36693cf48686a8d,test,4,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_13-11-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_13-11-0,1,1,lg_9d0e4db2c27301bc,65997c9525c543af199b5d2c0ebe87aced53155b3aaa7394615b17482608fe65,6d78df7a839de563,validation,0,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_14-12-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_14-12-0,1,1,lg_5a204edaee0e186a,a5d0dd715eab224139927ad4367c4ee925364122b98a8193e43fb401fa867fa1,7d1de5c6238c62b2,train,2,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_15-13-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_15-13-0,1,1,lg_bd772ad17611024c,5d2b1e458287b3eef20a0f03a94fabc140c48a7a1b333cd436164525a3184e55,5bbdb8783fa77124,train,2,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_16-14-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_16-14-0,1,1,lg_3518bb3ada7a046d,34c3a36e16fc4350a03c0a4f5865a1dcef894f3bc3ddbb01d6404f0004cbc18d,7eb502fbd4de0c65,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_17-15-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_17-15-0,1,1,lg_bce496964db808a4,249b626c7497c51238eb205f5c889b11ad906cff084f066d629b65e1451b14ab,6e816d01e40b9a71,train,1,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_18-16-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_18-16-0,1,1,lg_2544213c3b9d56a5,c8a087cc08cca4d0af454e3d418befe41baf91d770343a88c0c21eab20538c16,45b6f7c0fac04836,validation,0,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_19-16-1_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_19-16-1,1,1,lg_fc16b0bfa5a0c22e,1b1371aacb14e9a9b4d760998b165d58390d23555c129f8375920eb5b364da8b,dd652f97cf1efe6b,train,2,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_20-17-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_20-17-0,1,1,lg_b93cc3d12598f8f9,6d11c268ab89ca4f45d739dea478ad44b380bd0dddb878d91a115ca57e012cb3,bd4ef9b48b4377c3,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_21-18-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_21-18-0,1,1,lg_9e5056ad1601c0c6,689ed724ba845c70c9e7ee6adc5b34e2aac7bfa612bd38653a5e4de9958ef9a6,7d3cb7ddfdaea0ec,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_22-19-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_22-19-0,1,1,lg_1be699e2af412858,bb9756261139e6a1b3d0becce0507e248ee5fa2811c8d08647645131a61ee029,93faa41fde3f7f9c,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_live_parallel_multiple_23-20-0_step_1,bfcl,bfcl_tool_use_single_turn,live_parallel_multiple_23-20-0,1,1,lg_091fc5176f0e7725,469559b09d2e3ad66be351d3c3b08f4233ea103396a00d7d4cadb4da36d67a53,f340b758d4db8638,validation,0,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multiple_98_step_1,bfcl,bfcl_tool_use_single_turn,multiple_98,1,1,lg_58fa12044f58f9a3,9cfde233d32d824212d5153cc95cd3395926c9cb86e5de675a36dd97e387d536,3f28fb8ac72b1ebb,train,1,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multiple_103_step_1,bfcl,bfcl_tool_use_single_turn,multiple_103,1,1,lg_4380df01a068fa54,23095234a7a311ea23b515eb3a9729ba83296d3b86d6e74ab8f9f18a1cf6a125,394dd6d442ebf6e7,train,2,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multiple_104_step_1,bfcl,bfcl_tool_use_single_turn,multiple_104,1,1,lg_1af4e569d0f716d0,7fbd0d5383c0c000c4c994da88d4bdc3dfda5a65af42d134f375a00e33b0e74c,6a7ba17ab2faebd7,validation,0,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multiple_106_step_1,bfcl,bfcl_tool_use_single_turn,multiple_106,1,1,lg_e6a9a52d133e67fe,7d24fd59171a6c6fe23004d9e9c90f4aa98b4d8d3c81cbd03598bc237e00835e,38bcefcadfb47e91,validation,0,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multiple_113_step_1,bfcl,bfcl_tool_use_single_turn,multiple_113,1,1,lg_5f922722792ff719,2f747ba07b45a101b5f4e4963ba499d09dc3dc966c8fcb5b47e826ffe2974678,8a50c24bf46d7884,train,1,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multiple_115_step_1,bfcl,bfcl_tool_use_single_turn,multiple_115,1,1,lg_855b90b853858c48,714ad6f21e106d10c4c30ef85f69254ad1f7a7741e8397d399ab461e30d7c95d,4da2f6a95e736282,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multiple_119_step_1,bfcl,bfcl_tool_use_single_turn,multiple_119,1,1,lg_31e2131b2712581b,80275f19b8799343d35c7064ea80527e23a66370cdf872bbdd3856a64cfde2dd,ee57a8b64f8662e8,validation,0,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multiple_120_step_1,bfcl,bfcl_tool_use_single_turn,multiple_120,1,1,lg_4cc508c4c1ba0e46,3c35431ec3165e0eca7e86a8d40cca955b51bd6124e86a06fa6933d8268807ab,e34da2bd0b535769,train,1,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multiple_122_step_1,bfcl,bfcl_tool_use_single_turn,multiple_122,1,1,lg_c73244eea48f52c0,523285be5b1f30ddf155ed9719ffc0ff6cad0a42bd454dbcd6745289a4009988,c22809da0e2f3831,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multiple_127_step_1,bfcl,bfcl_tool_use_single_turn,multiple_127,1,1,lg_6c34206cf4a6bd8c,7a30a0a5d822f82856abe744d4538fc2a6a7c5fdec8a5b1a8e704b404f6840c8,5b9f4e1b8c95d5cb,validation,0,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multiple_128_step_1,bfcl,bfcl_tool_use_single_turn,multiple_128,1,1,lg_c3b496a319bb32dc,f7c96f1e776a7ecf9a47fa9cc9412420263ab703fc835dd2956bf6ebadd55842,b2f5fbc8675e1a48,train,2,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_136_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_136,1,1,lg_0a8ce2cc94b13011,d346ccd718582954be27214c9ff8de4ef196dc04ae050c300c3843305a56bd10,9a7416cb7e76cc3f,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_137_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_137,1,1,lg_7fe496b87ed49762,1b8d2f8124675394cbbac8a60d8d4089d1f303f09880e6f7e171b78a4f5c5b1d,9ad81509d10477a5,train,2,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_139_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_139,1,1,lg_103113979d3247a5,b903fe93a70103bd07d2cac99afb03856b23ab70b3d245f8fbf4ebd1bb4e7f4e,c17b4483d4b95623,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_145_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_145,1,1,lg_bec185a4dee97b16,7536bf36c8ea4ee952ed82e9af32351cdde77f7842a69814bea11aedde245503,ca9223b6553603c3,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_147_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_147,1,1,lg_f51e1adb65fbd0a9,f870139344185ebf290a4e5f903b8f9696e5ebf752a12aa899d8b3a048cc573c,7facffca9fffe76c,train,2,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_151_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_151,1,1,lg_28340581d9dde55f,1cd1cefed26fa86c0b5ac00d3278c68a8f92f9d10dcc69162d64360490f71ec8,f1d4a6b2d55aa443,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_153_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_153,1,1,lg_987271d36bc58225,8a5e46947dc45c022416ac242c6b228870252aa008b3c23c4fb88fec30a8fd92,93845bf915f2d554,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_158_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_158,1,1,lg_318a68325dbbea19,b2ffdb691f1728ca8cbf0a0dee71ab8d2552983ef7edfa629b1125e9659db63c,14dd84be1795f307,train,2,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_159_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_159,1,1,lg_428b42bbcb1675e7,e1c43c4634000ba18f9583ac764afb4ec023b635c3c4379163c542f45972a2df,fdefb85e27fcf66f,validation,0,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_167_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_167,1,1,lg_9f5ae9785b29cf2f,86c969595a48b781334f18d05fe0fea119bc9efdde94aa6d2b4211f7ba737510,80d2aa2be27ce272,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_170_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_170,1,1,lg_2b4c6b192d7d4e81,6ce69119abd7b864356d1e8131fd699b8a7673a8f8f700db22bbd0ec6cf7a8d8,57f9cc36b9bdc336,test,4,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_179_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_179,1,1,lg_8e24c6f98a0d5d61,18a94c0b74829a04eacc1d66b9e1b7384e1cc7fc1464cb3ee2594f16125d89ed,07f61e6ae73c3728,validation,0,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_188_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_188,1,1,lg_a7d15c03ac83edfc,d6b946fa8992b58377c5df16bdad32a1c76fb17d64165c4c82321986f150e5bf,d9790107016e5f39,test,4,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_189_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_189,1,1,lg_a94789f6b45d4fb7,f8ede808b2fd16e1ae7be6a622964897430709ea9914afa9f550cc0c7159e6db,578f17b7cda47a55,test,4,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_191_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_191,1,1,lg_bc1518fbbb1ed8be,baae9f76e1f2ec73b5a6bb1bf88d7e0be4026b6f17f7276a13accd2918c080a9,730c60d79a3fe9d7,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_193_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_193,1,1,lg_8ec05bf2c8e6adfd,62d6677e64c19df83a63fe9ba55c91fe020b947808f05e40c133b2419644e3e6,7692761e09805e51,train,2,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_194_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_194,1,1,lg_aec9407c4399f213,5325e205fe3e1b7f64d18c0438d3dac54af6f749a37cd8bfcb37284318eeb026,fadb6e20ef994035,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_195_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_195,1,1,lg_05c8127ce36fd215,aeab9ffa0201000e966c464327cea284d1e26bdc42a9e2028af43b40a1e6fced,5d83cbf286615e2e,train,1,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_1_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_1,1,1,lg_eb1533131c3c8db7,1d51d4cc3c71ed977abb1b984455e71662712d28f4dfa1af20429fa5ef17f813,3be9ffcba7cbc643,test,4,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_2_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_2,1,1,lg_6820df6c4daae4eb,a381b23353c13d30fc42d0e859e6e95c7acea6047d2e5124f13c80bc1924c19e,303555859d262fc9,test,4,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_10_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_10,1,1,lg_d355e45292d62094,1f611e6428a70814f2a207a67535888e5c363ad6a7258b7b7e0cdb5f70b1950d,5506f6abae2273e1,test,4,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_14_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_14,1,1,lg_2ae1496a2749c6bc,f1f25b6d121c8c99b44e3d4ab2106ae8f2fb4588542439970fa80d7eddf15590,e1ae4ef9efbe4bad,train,2,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_20_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_20,1,1,lg_f79a6188f1e033f0,930a6ecc51be7ea0ecdd9d7112bd5d7a83b32ce8542eae59b477c501cea45020,2d93bdec12205341,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_22_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_22,1,1,lg_a75f0e361ed2e0c6,e2b3fe33a745c6f9916719bfe0198aec9b62fb44d79c0183d23992967be25153,e5a121e4feb85bf8,train,2,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_30_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_30,1,1,lg_333099cf9c5d1ed3,43fc9815a6088f62aef8636c4a66e634dbfe72353ee18b358da33d314dc1a871,0e0ebd2c082ac498,test,4,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_40_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_40,1,1,lg_aa690ecc6b7c75f5,5434d9080264ec898dfbce0aa83763577154b6268ef685a391d1108e5fe9fca0,3931614e34415548,validation,0,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_41_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_41,1,1,lg_c62b74a9cef2a1ac,f611f0c6f6057bf1b9319c83926369565f70e8c2a1ce614f95f42fa7e8d033c3,55b8bb9133fca83b,test,4,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_42_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_42,1,1,lg_72e91be040e809df,317f9ef94e3b88e56116af9945c897315670f5a1bf814e94153ff36af2d1abe1,d99cc5951bb4ffad,train,2,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_46_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_46,1,1,lg_687b0a514116e3eb,e03837c76d0bc38a586941859ca7b20d6e1b59a770bdfb7b55f91c25f53db298,5249b2ff542fed67,test,4,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_59_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_59,1,1,lg_a4815f9c83233c3d,30dae4100a4d2a1b375ee43ba0f9040f0d29b98fadb23fc161d39a8451eb1822,364f80f95467b52b,test,4,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_0_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_0,1,1,lg_460d587b7eb2b67a,ee22e5c218b2e1639f9c705ce7eed464c55a55f88d0605fb09a3c579275c3dee,a82acf63a130649a,train,1,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_3_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_3,1,1,lg_89d74641ea510cda,3f5c55660632978cabed686263f96e86ffbc391a8f8872543903a35e21bdca8d,f9c3623b97fe2bdd,test,4,bfcl,main,strong_ground_truth_ready,20260726
bfcl_parallel_multiple_4_step_1,bfcl,bfcl_tool_use_single_turn,parallel_multiple_4,1,1,lg_0642c2d0b662be0c,441d385b1796c86bbe833a3f1033692c4b1101f5660f7faafd4d94bf3242a818,29476f5a05f7e985,train,2,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multi_turn_base_97_step_1,bfcl,bfcl_tool_use_multi_turn,multi_turn_base_97,1,6,lg_d6533ec105867f69,d7d1441c4b739ec5444c4095e2247ed1d7c4261604065d144264e32da0e5e62e,475a829a7566dc04,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multi_turn_base_97_step_2,bfcl,bfcl_tool_use_multi_turn,multi_turn_base_97,2,6,lg_d6533ec105867f69,d7d1441c4b739ec5444c4095e2247ed1d7c4261604065d144264e32da0e5e62e,475a829a7566dc04,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multi_turn_base_97_step_3,bfcl,bfcl_tool_use_multi_turn,multi_turn_base_97,3,6,lg_d6533ec105867f69,d7d1441c4b739ec5444c4095e2247ed1d7c4261604065d144264e32da0e5e62e,475a829a7566dc04,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multi_turn_base_97_step_4,bfcl,bfcl_tool_use_multi_turn,multi_turn_base_97,4,6,lg_d6533ec105867f69,d7d1441c4b739ec5444c4095e2247ed1d7c4261604065d144264e32da0e5e62e,475a829a7566dc04,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multi_turn_base_97_step_5,bfcl,bfcl_tool_use_multi_turn,multi_turn_base_97,5,6,lg_d6533ec105867f69,d7d1441c4b739ec5444c4095e2247ed1d7c4261604065d144264e32da0e5e62e,475a829a7566dc04,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multi_turn_base_97_step_6,bfcl,bfcl_tool_use_multi_turn,multi_turn_base_97,6,6,lg_d6533ec105867f69,d7d1441c4b739ec5444c4095e2247ed1d7c4261604065d144264e32da0e5e62e,475a829a7566dc04,train,3,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multi_turn_base_131_step_1,bfcl,bfcl_tool_use_multi_turn,multi_turn_base_131,1,7,lg_701b4a6d902d0e61,d07730bec894eb941530f9b0e4ee0fbb2e37546c54c68223a028e8883ecd5287,e9d8786ce97f42ac,validation,0,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multi_turn_base_131_step_2,bfcl,bfcl_tool_use_multi_turn,multi_turn_base_131,2,7,lg_701b4a6d902d0e61,d07730bec894eb941530f9b0e4ee0fbb2e37546c54c68223a028e8883ecd5287,e9d8786ce97f42ac,validation,0,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multi_turn_base_131_step_3,bfcl,bfcl_tool_use_multi_turn,multi_turn_base_131,3,7,lg_701b4a6d902d0e61,d07730bec894eb941530f9b0e4ee0fbb2e37546c54c68223a028e8883ecd5287,e9d8786ce97f42ac,validation,0,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multi_turn_base_131_step_4,bfcl,bfcl_tool_use_multi_turn,multi_turn_base_131,4,7,lg_701b4a6d902d0e61,d07730bec894eb941530f9b0e4ee0fbb2e37546c54c68223a028e8883ecd5287,e9d8786ce97f42ac,validation,0,bfcl,main,strong_ground_truth_ready,20260726
bfcl_multi_turn_base_131_step_5,bfcl,bfcl_tool_use_multi_turn,multi_turn_base_131,5,7,lg_701b4a6d902d0e61,d07730bec894eb941530f9b0e4ee0fbb2e37546c54c68223a028e8883ecd5287,e9d8786ce97f42ac,validation,0,bfcl,main,strong_ground_truth_ready,20260726
