context_id,benchmark,scenario,instance_id,step_index,quality_threshold,target_tier,target_tier_id,oracle_difficulty,selected_tier,selected_model_id,predicted_sufficiency,conservative_quality,current_call_cost,expected_total_cost,always_high_cost,expected_savings_vs_always_high,fallback_tier,decision_reason,alternatives_json,oracle_only,analysis_scope
qmsum_IS1003d_spec_1_step_1,qmsum,meeting_query_summarization,IS1003d_spec_1,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.0001318,0.0001418,0.0076556,0.0075138,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0001318,""eligible"":true,""expected_total_cost"":0.0001418,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0005873,""eligible"":true,""expected_total_cost"":0.0005973,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0022658,""eligible"":true,""expected_total_cost"":0.0022758,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.007645600000000001,""eligible"":true,""expected_total_cost"":0.0076556,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_ES2011c_spec_2_step_1,qmsum,meeting_query_summarization,ES2011c_spec_2,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.0003318,0.0003418,0.0140556,0.0137138,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0003318,""eligible"":true,""expected_total_cost"":0.0003418,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0012873,""eligible"":true,""expected_total_cost"":0.0012973,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0044658,""eligible"":true,""expected_total_cost"":0.004475799999999999,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0140456,""eligible"":true,""expected_total_cost"":0.0140556,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_ES2011d_spec_1_step_1,qmsum,meeting_query_summarization,ES2011d_spec_1,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.0003552,0.00036520000000000004,0.014804399999999999,0.0144392,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0003552,""eligible"":true,""expected_total_cost"":0.00036520000000000004,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0013692,""eligible"":true,""expected_total_cost"":0.0013792000000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0047232,""eligible"":true,""expected_total_cost"":0.0047332,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0147944,""eligible"":true,""expected_total_cost"":0.014804399999999999,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_ES2011c_gen_0_step_1,qmsum,meeting_query_summarization,ES2011c_gen_0,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.0002525,0.00026250000000000004,0.011517999999999999,0.011255499999999998,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0002525,""eligible"":true,""expected_total_cost"":0.00026250000000000004,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00100975,""eligible"":true,""expected_total_cost"":0.00101975,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0035935,""eligible"":true,""expected_total_cost"":0.0036035,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.011508,""eligible"":true,""expected_total_cost"":0.011517999999999999,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_ES2004a_spec_5_step_1,qmsum,meeting_query_summarization,ES2004a_spec_5,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.0001262,0.0001362,0.007476399999999999,0.007340199999999999,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0001262,""eligible"":true,""expected_total_cost"":0.0001362,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0005677000000000001,""eligible"":true,""expected_total_cost"":0.0005777000000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0022042,""eligible"":true,""expected_total_cost"":0.0022142,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0074664,""eligible"":true,""expected_total_cost"":0.007476399999999999,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_TS3011a_spec_0_step_1,qmsum,meeting_query_summarization,TS3011a_spec_0,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.0002421,0.0002521,0.011185200000000001,0.010933100000000001,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0002421,""eligible"":true,""expected_total_cost"":0.0002521,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00097335,""eligible"":true,""expected_total_cost"":0.00098335,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0034791,""eligible"":true,""expected_total_cost"":0.0034891,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.011175200000000001,""eligible"":true,""expected_total_cost"":0.011185200000000001,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_ES2004c_spec_2_step_1,qmsum,meeting_query_summarization,ES2004c_spec_2,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.00015209999999999998,0.00016209999999999998,0.0083052,0.0081431,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00015209999999999998,""eligible"":true,""expected_total_cost"":0.00016209999999999998,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00065835,""eligible"":true,""expected_total_cost"":0.0006683500000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0024890999999999997,""eligible"":true,""expected_total_cost"":0.0024990999999999998,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0082952,""eligible"":true,""expected_total_cost"":0.0083052,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_TS3011c_spec_4_step_1,qmsum,meeting_query_summarization,TS3011c_spec_4,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.00021860000000000003,0.00022860000000000003,0.0104332,0.0102046,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00021860000000000003,""eligible"":true,""expected_total_cost"":0.00022860000000000003,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0008911,""eligible"":true,""expected_total_cost"":0.0009011000000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0032206000000000005,""eligible"":true,""expected_total_cost"":0.0032306000000000006,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0104232,""eligible"":true,""expected_total_cost"":0.0104332,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_TS3011c_spec_2_step_1,qmsum,meeting_query_summarization,TS3011c_spec_2,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.0001501,0.0001601,0.0082412,0.0080811,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0001501,""eligible"":true,""expected_total_cost"":0.0001601,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00065135,""eligible"":true,""expected_total_cost"":0.00066135,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0024671,""eligible"":true,""expected_total_cost"":0.0024771,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.008231200000000001,""eligible"":true,""expected_total_cost"":0.0082412,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_IS1003d_spec_5_step_1,qmsum,meeting_query_summarization,IS1003d_spec_5,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.00043740000000000006,0.0004474000000000001,0.017434800000000004,0.016987400000000003,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00043740000000000006,""eligible"":true,""expected_total_cost"":0.0004474000000000001,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0016568999999999998,""eligible"":true,""expected_total_cost"":0.0016668999999999998,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.005627399999999999,""eligible"":true,""expected_total_cost"":0.005637399999999999,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.017424800000000004,""eligible"":true,""expected_total_cost"":0.017434800000000004,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_ES2011c_spec_5_step_1,qmsum,meeting_query_summarization,ES2011c_spec_5,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.0001273,0.0001373,0.0075116,0.0073743,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0001273,""eligible"":true,""expected_total_cost"":0.0001373,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0005715500000000001,""eligible"":true,""expected_total_cost"":0.0005815500000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0022163,""eligible"":true,""expected_total_cost"":0.0022263,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.007501600000000001,""eligible"":true,""expected_total_cost"":0.0075116,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_IS1003d_spec_3_step_1,qmsum,meeting_query_summarization,IS1003d_spec_3,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.0006503,0.0006603000000000001,0.0242476,0.023587300000000002,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0006503,""eligible"":true,""expected_total_cost"":0.0006603000000000001,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00240205,""eligible"":true,""expected_total_cost"":0.0024120500000000002,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0079693,""eligible"":true,""expected_total_cost"":0.0079793,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0242376,""eligible"":true,""expected_total_cost"":0.0242476,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_TS3004d_spec_4_step_1,qmsum,meeting_query_summarization,TS3004d_spec_4,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.00013340000000000002,0.00014340000000000002,0.0077068,0.0075634,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00013340000000000002,""eligible"":true,""expected_total_cost"":0.00014340000000000002,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0005929,""eligible"":true,""expected_total_cost"":0.0006029000000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0022834,""eligible"":true,""expected_total_cost"":0.0022934,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0076968,""eligible"":true,""expected_total_cost"":0.0077068,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_IS1003b_spec_5_step_1,qmsum,meeting_query_summarization,IS1003b_spec_5,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.0001556,0.0001656,0.0084172,0.0082516,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0001556,""eligible"":true,""expected_total_cost"":0.0001656,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0006706,""eligible"":true,""expected_total_cost"":0.0006806000000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0025276,""eligible"":true,""expected_total_cost"":0.0025376,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0084072,""eligible"":true,""expected_total_cost"":0.0084172,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_IS1003d_spec_7_step_1,qmsum,meeting_query_summarization,IS1003d_spec_7,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.000157,0.000167,0.008461999999999999,0.008294999999999999,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.000157,""eligible"":true,""expected_total_cost"":0.000167,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0006755,""eligible"":true,""expected_total_cost"":0.0006855,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.002543,""eligible"":true,""expected_total_cost"":0.002553,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.008452,""eligible"":true,""expected_total_cost"":0.008461999999999999,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_ES2011b_gen_0_step_1,qmsum,meeting_query_summarization,ES2011b_gen_0,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.0009099,0.0009199000000000001,0.03255480000000001,0.03163490000000001,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0009099,""eligible"":true,""expected_total_cost"":0.0009199000000000001,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0033106499999999996,""eligible"":true,""expected_total_cost"":0.0033206499999999996,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.010824900000000002,""eligible"":true,""expected_total_cost"":0.010834900000000001,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.032544800000000006,""eligible"":true,""expected_total_cost"":0.03255480000000001,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_IS1003c_spec_4_step_1,qmsum,meeting_query_summarization,IS1003c_spec_4,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.0001537,0.0001637,0.0083564,0.0081927,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0001537,""eligible"":true,""expected_total_cost"":0.0001637,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0006639500000000001,""eligible"":true,""expected_total_cost"":0.0006739500000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0025066999999999997,""eligible"":true,""expected_total_cost"":0.0025166999999999998,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0083464,""eligible"":true,""expected_total_cost"":0.0083564,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_ES2004a_spec_2_step_1,qmsum,meeting_query_summarization,ES2004a_spec_2,1,0.95,mid,1,0.3333333333333333,mid,demo-value,1.0,1.0,0.00060515,0.0006151500000000001,0.0078188,0.007203650000000001,mid_high,selected the lowest expected-total-cost tier among 3 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.0001369,""eligible"":false,""expected_total_cost"":0.02080205,""model_id"":""demo-economy"",""predicted_sufficiency"":0.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00060515,""eligible"":true,""expected_total_cost"":0.0006151500000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0023219,""eligible"":true,""expected_total_cost"":0.0023319,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0078088,""eligible"":true,""expected_total_cost"":0.0078188,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_IS1003a_spec_4_step_1,qmsum,meeting_query_summarization,IS1003a_spec_4,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.0001299,0.0001399,0.0075948,0.0074548999999999995,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0001299,""eligible"":true,""expected_total_cost"":0.0001399,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00058065,""eligible"":true,""expected_total_cost"":0.0005906500000000001,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0022449,""eligible"":true,""expected_total_cost"":0.0022549000000000002,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0075848,""eligible"":true,""expected_total_cost"":0.0075948,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_ES2004a_spec_0_step_1,qmsum,meeting_query_summarization,ES2004a_spec_0,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.0003593,0.00036930000000000003,0.0149356,0.0145663,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0003593,""eligible"":true,""expected_total_cost"":0.00036930000000000003,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0013835499999999999,""eligible"":true,""expected_total_cost"":0.00139355,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0047683000000000005,""eligible"":true,""expected_total_cost"":0.0047783,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0149256,""eligible"":true,""expected_total_cost"":0.0149356,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_TS3011c_gen_1_step_1,qmsum,meeting_query_summarization,TS3011c_gen_1,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.0002525,0.00026250000000000004,0.011517999999999999,0.011255499999999998,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0002525,""eligible"":true,""expected_total_cost"":0.00026250000000000004,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00100975,""eligible"":true,""expected_total_cost"":0.00101975,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0035935,""eligible"":true,""expected_total_cost"":0.0036035,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.011508,""eligible"":true,""expected_total_cost"":0.011517999999999999,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
qmsum_ES2011c_spec_4_step_1,qmsum,meeting_query_summarization,ES2011c_spec_4,1,0.95,low,0,0.0,low,demo-economy,1.0,1.0,0.0001306,0.0001406,0.007617199999999999,0.007476599999999999,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.95,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0001306,""eligible"":true,""expected_total_cost"":0.0001406,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0005831,""eligible"":true,""expected_total_cost"":0.0005931,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0022526,""eligible"":true,""expected_total_cost"":0.0022626,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0076072,""eligible"":true,""expected_total_cost"":0.007617199999999999,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,main
